Genre,Reports,Age,Gpa,Year,Count,Gender,Nationality
Career opportunities,Job listings on the university career portal are severely outdated and rarely updated.,24,1.68,4,1,F,Jordan
Health and Well-being Support,The campus wellness center is too expensive for students who are already on tight budgets.,28,1.39,5,1,F,Malaysia
Student Affairs,University policies on sexual harassment are not clearly communicated to all students and staff.,19,1.57,5,1,F,Indonesia
Health and Well-being Support,Health insurance for students does not cover any mental health treatment or therapy.,28,3.07,1,1,F,Bangladesh
Food and Cantines,The cafeteria Wi-Fi is too slow for students trying to pay using mobile banking apps.,22,3.96,2,1,F,Egypt
Food and Cantines,The student meal subsidy program is poorly advertised and very few students know about it.,16,0.97,2,1,F,Indonesia
Online learning,Recorded lectures are often unavailable for several days after the live session ends.,20,1.72,4,1,F,Egypt
International student experiences,The international student office is severely understaffed and extremely slow to respond.,23,2.37,1,1,M,Nigeria
Career opportunities,The university has no industry partnerships in my specific field for student placements.,20,3.63,4,1,F,Turkey
Health and Well-being Support,Health education sessions are scheduled at times when most students are in lectures.,25,1.35,1,1,F,India
Online learning,Online assignment deadlines are not properly synchronized with the university calendar.,28,3.15,1,1,M,Indonesia
Online learning,Lecturers are not adequately trained to deliver engaging online classes effectively.,23,3.5,3,1,F,Indonesia
Activities and Travelling,The student union office is rarely open and extremely difficult to contact for assistance.,20,3.4,4,1,M,Egypt
Athletics and sports,The university does not provide transportation to off-campus sporting competitions.,25,1.42,5,1,F,Nigeria
Activities and Travelling,There is no dedicated space for student clubs to store their equipment and materials.,21,3.98,4,1,M,Malaysia
Health and Well-being Support,The campus health clinic does not offer adequate reproductive or contraceptive health services.,17,2.83,4,1,M,Pakistan
Housing and Transportation,Dormitory residents are charged for damages they did not cause with no appeals process.,27,3.07,4,1,M,Turkey
Student Affairs,There is no student legal advice or aid service available anywhere on campus.,20,0.83,3,1,F,Pakistan
Online learning,Students cannot access their online course materials after the semester ends for revision.,23,3.01,2,1,F,Saudi Arabia
Career opportunities,Career workshops are held at times that directly clash with most students' class schedules.,20,2.3,3,1,M,Turkey
Activities and Travelling,Student travel reimbursements for academic field trips take far too long to be processed.,18,1.03,4,1,F,Saudi Arabia
Food and Cantines,Drinking water stations near the cafeteria are often broken or left empty for days.,22,3.52,2,1,M,Saudi Arabia
Health and Well-being Support,There is no proactive outreach to students who have missed classes due to health reasons.,24,1.4,5,1,M,Jordan
Student Affairs,The appeals process for academic decisions is so complicated it actively discourages students.,28,2.16,3,1,M,Malaysia
Housing and Transportation,The heating system in my dormitory room has been broken and unfixed for weeks.,18,1.84,5,1,F,Jordan
Activities and Travelling,Student club funding is distributed unfairly with some clubs receiving disproportionate amounts.,26,1.22,1,1,M,Indonesia
Online learning,I cannot view my course grades on the student portal due to ongoing system errors.,25,1.68,5,1,M,Malaysia
Athletics and sports,Female students do not have equal access to the same quality of sports facilities as males.,26,3.35,3,1,F,Bangladesh
Health and Well-being Support,The campus health clinic does not stock even the most basic over-the-counter medications.,22,3.6,5,1,F,Indonesia
Housing and Transportation,Moving in and out of dormitories is chaotically managed with no clear procedures given.,24,1.13,3,1,F,Pakistan
Housing and Transportation,Moving in and out of dormitories is chaotically managed with no clear procedures given.,28,3.06,5,1,M,Pakistan
Student Affairs,The student council does not represent the interests of minority student groups effectively.,19,1.32,4,1,F,Pakistan
International student experiences,The university does not help international students with off-campus accommodation searches.,20,0.95,3,1,M,Nigeria
Housing and Transportation,Dormitory walls are paper-thin and noise from neighbors makes sleeping impossible.,18,3.99,5,1,F,Egypt
Housing and Transportation,There is no clear policy on what happens to students who cannot find housing on campus.,28,2.75,1,1,M,Turkey
Food and Cantines,Cafeteria staff are often rude and dismissive when students raise concerns.,17,1.17,3,1,M,Indonesia
Career opportunities,There are very few internship opportunities available for students studying my field.,24,2.83,5,1,M,Bangladesh
Athletics and sports,There is no physiotherapy or sports injury treatment service available on campus.,20,3.51,4,1,F,Indonesia
Athletics and sports,Changing room facilities at the sports complex are consistently poorly maintained.,16,0.95,3,1,M,Saudi Arabia
Career opportunities,Industry guest speakers are invited too infrequently to give students practical exposure.,20,1.67,1,1,M,Turkey
Academic Support and Resources,The citation and referencing guides provided by the university are outdated.,25,1.21,5,1,M,Bangladesh
Student Affairs,There is no formal recognition or reward system for student volunteers and community leaders.,28,1.93,4,1,F,India
Activities and Travelling,The process for booking university vehicles for approved club trips is overly bureaucratic.,19,3.3,4,1,F,Jordan
Financial Support,I cannot access my financial aid statement because the online portal is always down.,22,1.57,1,1,M,Indonesia
Career opportunities,The career center offers no targeted support for international students seeking local jobs.,28,1.47,3,1,M,India
Academic Support and Resources,Student course feedback is consistently ignored by faculty and administration.,19,2.71,1,1,M,Nigeria
Career opportunities,Alumni networking events are very poorly organized and not well advertised in advance.,27,3.23,3,1,M,Malaysia
Financial Support,The university does not offer any interest-free emergency loans for students in need.,21,2.18,5,1,F,Bangladesh
Academic Support and Resources,My thesis supervisor is frequently unavailable and difficult to reach by email.,18,0.39,2,1,F,Bangladesh
Activities and Travelling,The university does not recognize or reward students who contribute significantly to clubs.,22,3.47,2,1,F,Pakistan
International student experiences,I struggle to find halal or culturally appropriate food options anywhere on campus.,20,0.86,3,1,F,Bangladesh
Career opportunities,Career office staff turnover is very high and students constantly lose their point of contact.,17,0.5,3,1,M,Bangladesh
Athletics and sports,Floodlights on the main sports field malfunction regularly during evening practice sessions.,27,0.83,2,1,F,Malaysia
Academic Support and Resources,I was given incorrect advice about my major requirements and had to retake a course.,27,3.21,4,1,M,Jordan
Health and Well-being Support,The university does not partner with community health services to expand student access.,17,0.31,3,1,F,Pakistan
Online learning,There is no option to download lecture slides in advance on the e-learning platform.,26,2.48,2,1,F,India
